Category,Tender Number,Tender Description,Advertised,Closing,Organ Of State,Tender Type,Province,"Place where goods, works or services are required",Special Conditions,Contact Person,Email,Telephone number,FAX Number,Is there a briefing session?,Is it compulsory?,Briefing Date and Time,Briefing Venue,eSubmission,Two Envelope Submission,Source URL,Tender ID,Source
Municipal,BEY-SCM-513,BEY SCM 513 Walk Behind Rollers,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-508,BEY SCM 508 Substations Steytlerville,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-509,BEY SCM 509 MV Cable Fault Location,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-507,BEY SCM 507 Oil Sampling,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-510,BEY SCM 510 Paint Material,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-512,BEY SCM 512 LED Tubes and Fittings,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-511,BEY SCM 511 HAND TOOLS,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-506,BEY SCM 506 Sale of Land 003,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-192-2024,Tender 192 2024 Steytlerville Water Repair Full advert 003,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-191-2024,Tender 191 2024 Consultant MPC Full Tender Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-186-2024,Tender 186 2024 Batteries Full Tender Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-185-2024,Tender 185 2024 Security Services Klippaat Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-184-2024,Tender 184 2024 Security Services Jansenville Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-183-2024,Tender 183 2024 Security Services Rietbron Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-182-2024,Tender 182 2024 Security Services Steytlerville Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-181-2024,Tender 181 2024 Security Services Willowmore Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-180-2024,Tender 180 2024 Security Services Nieu Bethesda Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-179-2024,Tender 179 2024 Security Services Aberdeen Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-178-2024,Tender 178 2024 Security Services Graaff Reinet Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-177-2024,Tender 177 2024 Protective Clothing Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-176-2024,Tender 176 2024 Transformers Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-175-2024,Tender 175 2024 Vehicle Repairs Full Tender Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-58-2024,Tender 58 2024 Photostat Paper Full Advert 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-505,BEY SCM 505 Aircons Finance 2,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-499,Opening Register BEYSCM 499,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-498,Opening Register BEYSCM 498,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-497,Opening Register BEYSCM 497,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-504,Opening Register BEYSCM 504,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-503,Opening Register BEYSCM 503,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-Beyscm-502,Opening Register Beyscm 502,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-501,Opening Register BEYSCM 501,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-169-2024,Opening Register Tender 169 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-165-2024,Opening Register Tender 165 2024 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-166-2024,Opening Register Tender 166 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-505,BEY SCM 505 Aircons Finance 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-504,BEY SCM 504 Desktops,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-503,BEY SCM 503 Garden Tools 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-502,BEY SCM 502 Padlocks 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-501,BEY SCM 501 Automotive Lubricants 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-500,BEY SCM 500 Photostat Paper 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-499,BEY SCM 499 Building Material 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-498,BEY SCM 498 Refuse Bags,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-497,BEY SCM 497 Streetlight Luminaires,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-496,Opening Register BEYSCM 496,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-495,Opening Register BEYSCM 495,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEYSCM-493-1,BEYSCM 493 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-494,Opening Register BEYSCM 494,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-496,BEY SCM 496 Laptops,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-168-2024,Opening Register 168 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-494,BEY SCM 494 Layout Planning and Bulk Infra Investigation,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-495,BEY SCM 495 Slabbert House Maintenance,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-493,BEY SCM 493 Social Facilitation Informal Settlements,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-169-2024,Tender 169 2024 Pump Maintenance Full Advert 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-168-2024,Tender 168 2024 Pavement Slabs and Covers Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-166-2024,Tender 166 2024 Chemicals Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-165-2024,Tender 165 2024 Consulting Engineers Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-57-2024,Opening Register 57 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,TENDER-43-2024,OPENING REGISTER TENDER 43 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-491,Opening Register BEY SCM 491,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-486,Opening Register BEY SCM 486,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-487,Opening Register BEY SCM 487,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-488,Opening Register BEY SCM 488,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-489,Opening Register BEY SCM 489,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-482,Opening Register BEY SCM 482 RE ADVERTISED,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-490,Opening Register BEYSCM 490,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-57-2024,Tender 57 2024 Truck Repairs Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-56-2024,Tender 56 2024 Full Advert Plant and Equipment Rental,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-492,BEY SCM 492 Repair of Bomag Machines,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-482,BEY SCM 482 RE ADVERTISEMENTHand Gloves,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-491,BEY SCM 491 Circuit Breakers,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-44-2024,Opening Register 44 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-490,BEY SCM 490 Pumps and Motor Supply 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-489,BEY SCM 489 Waanhoop Chlorination System 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-488,BEY SCM 488 Waanhoop Pump Repairs 2,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-487,BEY SCM 487 Erasmuskloof Booster Pumps Repairs 1 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-486,BEY SCM 486 Tin Reservior Leak Repairs 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-485,BEY SCM 485 Electrical Cables Accessories,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-50-2024,Opening Register 50 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-49-2024,Opening Register 49 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM-484,Opening Register BEYSCM 484,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-43-2024,Tender 43 2024 MDRG Road Recovery Full Tender Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-484,INVITATION TO QUOTE BEY SCM 484 REFERENCE CHECKING CRIMINAL VETTING AND COMPETENCY ASSESMENT,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-50-2024,Tender 50 2024 Advert Training Certificate in Local Government,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-49-2024,Tender 49 2024 Advert Training FETC Environmental Practice,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-44-2024,Tender 44 2024 Advert Calculation of Landfill Site Provision,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Opening-Register-BEYSCM483,Opening Register BEYSCM483,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-482,Opening Register BEY SCM 482,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-481,Opening Register BEY SCM 481,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-24-2024,Opening Register Tender 24 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-483,BEY SCM 483 Garden Tools,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-482,BEY SCM 482 Hand Gloves,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-481,BEY SCM 481 Electrical Material,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-479,BEY SCM 479 Repairs to Goedhals Square Re Advertisement,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-480,Opening Register BEY SCM 480,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-15,OPening Register BEY SCM 15 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-13-2024,Opening Register 13 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-12-2024,Opening Register 12 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-11-2024,OPening Register 11 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-451,Opening Register BEY SCM 451 RE ADVERTISEMENT,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Tender-24-2024,Tender 24 2024 Insurance Services Full Advert,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-451,BEY SCM 451 Pump Re Advertisement 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-480,BEY SCM 480 Oil Purification 1,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-476,Opening Register BEY SCM 476,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-479,BEY SCM 479 Repairs to Goedhals Square,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-137-2023,Opening Register 137 2023,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,Register-08-2024,Opening Register 08 2024,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
Municipal,BEY-SCM-475,Opening Register BEY SCM 475,,,Beyers Naude Local Municipality,Request for Bid,Eastern Cape,"Graaff-Reinet, Jansenville, Klipplaat",,,,,,,,,,,,https://bnlm.gov.za/documents/tenders/,,Beyers Naude
